403.,NC,000913,c290576-289873,((((((((((&)))))))))),65,74,2,11,-12.22,-21.30,4.31,4.77,-1.32,"IS1 transposase B",b0274,chromosome,000913c290576-289873_265-274
404.,NC,000913,c279105-278402,((((((((((&)))))))))),65,74,2,11,-12.22,-21.30,4.31,4.77,-1.32,"IS1 transposase B",b0264,chromosome,000913c279105-278402_265-274
405.,NC,000913,c2087352-2086328,(((((((......((((((.((((((&))))))))))))))))))),253,278,22,40,-12.22,-24.40,5.48,6.70,-1.32,"predicted epimerase; with NAD(P) binding Rossmann fold domain",b2016,chromosome,000913c2087352-2086328_453-478
406.,NC,000913,3715133-3716307,((((((.(((....(((((.(((((((((&))))))))).))))).))).)))))),903,931,27,52,-12.21,-25.10,8.95,3.94,-1.32,"glyoxylate/hydroxypyruvate reductase B",b3553,chromosome,0009133715133-3716307_1103-1131
407.,NC,000913,c4470618-4469483,(((((((........(((((((&)))))))...........))))))),-189,-168,34,58,-12.21,-21.51,2.88,6.42,-1.32,"aspartate carbamoyltransferase; catalytic subunit",b4245,chromosome,000913c4470618-4469483_11-32
408.,NC,000913,536657-538311,((((..(((((.(((&)))..)))))..)))),871,885,68,83,-12.20,-23.10,3.48,7.42,-1.31,"predicted allantoin transporter",b0511,chromosome,000913536657-538311_1071-1085
409.,NC,000913,3581500-3582203,((((((((((&)))))))))),64,73,2,11,-12.20,-21.30,4.33,4.77,-1.31,"IS1 transposase B",b3445,chromosome,0009133581500-3582203_264-273
410.,NC,000913,3933111-3934276,(((((((((.(...(((((((.((((((&)))))))))))))).)))).))))),-62,-35,50,74,-12.20,-30.90,10.00,8.70,-1.31,"D ribose transporter subunit",b3750,chromosome,0009133933111-3934276_138-165
411.,NC,000913,3580861-3582332,((((((((((&)))))))))),703,712,2,11,-12.20,-21.30,4.33,4.77,-1.31,"NA",ref_NC_000913.2_3580861-3582332,chromosome,0009133580861-3582332_903-912
412.,NC,000913,c1344966-1342781,((((((((((((((((((((&)))))))))))).))).))))),151,170,65,86,-12.20,-28.20,8.51,7.49,-1.31,"cyclic di GMP phosphodiesterase; csgD regulator; modulator of Rnase II stability",b1285,chromosome,000913c1344966-1342781_351-370
413.,NC,000913,c1977245-1976542,((((((((((&)))))))))),65,74,2,11,-12.20,-21.30,4.33,4.77,-1.31,"IS1 transposase B",b1893,chromosome,000913c1977245-1976542_265-274
414.,NC,000913,c20514-19811,((((((((((&)))))))))),65,74,2,11,-12.20,-21.30,4.33,4.77,-1.31,"IS1 transposase B",b0021,chromosome,000913c20514-19811_265-274
415.,NC,000913,c3758084-3756040,(((.(((((((((.(((((&)))))))))))))).))),1177,1195,82,99,-12.19,-30.70,7.27,11.24,-1.31,"selenocysteinyl tRNA specific translation factor",b3590,chromosome,000913c3758084-3756040_1377-1395
416.,NC,000913,474403-475175,(((((((((((..(.((((((((((((&)))))))))))))))))))))))),67,93,71,94,-12.19,-39.00,14.54,12.27,-1.31,"outer membrane lipoprotein",b0453,chromosome,000913474403-475175_267-293
417.,NC,000913,1049050-1049753,((((((((((&)))))))))),64,73,2,11,-12.18,-21.30,4.35,4.77,-1.3,"IS1 transposase B",b0988,chromosome,0009131049050-1049753_264-273
418.,NC,000913,c2426848-2426079,((((((((((((.(((((((((&))))))))))))))).)))))),195,216,73,94,-12.17,-34.70,10.48,12.05,-1.3,"3 octaprenyl 4 hydroxybenzoate carboxy lyase",b2311,chromosome,000913c2426848-2426079_395-416
419.,NC,000913,1741281-1742854,((((((((((.(((((&))))))))))))))),1299,1314,31,45,-12.16,-17.50,3.31,2.03,-1.3,"multidrug efflux system transporter",b1663,chromosome,0009131741281-1742854_1499-1514
420.,NC,000913,2577458-2579661,((((((((((((((...((&))...)))))))))))))),1217,1235,82,100,-12.16,-32.90,9.50,11.24,-1.3,"transketolase 2; thiamin binding",b2465,chromosome,0009132577458-2579661_1417-1435
421.,NC,000913,1869865-1871555,((((..(((((((((&)))))))))....)))),-68,-54,2,18,-12.16,-23.20,5.48,5.56,-1.3,"predicted diguanylate cyclase",b1786,chromosome,0009131869865-1871555_132-146
422.,NC,000913,2765532-2766595,(((((((((..(&)..))))))))),802,813,1,12,-12.14,-23.00,5.99,4.87,-1.29,"CP4 57 prophage; predicted GTP binding protein",b2632,chromosome,0009132765532-2766595_1002-1013
423.,NC,000913,c3515528-3514042,(((((((((((&))))))))))),908,918,72,82,-12.14,-21.20,2.60,6.46,-1.29,"cell division protein that binds to the septal ring",b3388,chromosome,000913c3515528-3514042_1108-1118
424.,NC,000913,c4532276-4531819,((((((((((&)))))))))),78,87,3,12,-12.14,-21.30,4.31,4.85,-1.29,"conserved protein",b4566,chromosome,000913c4532276-4531819_278-287
425.,NC,000913,c2822568-2821871,(((((((((((&))))))))))),-68,-58,72,82,-12.13,-21.00,2.41,6.46,-1.29,"conserved protein",b2700,chromosome,000913c2822568-2821871_132-142
426.,NC,000913,246512-247461,((((((((((((((((((((&)))))..))))))))))))))),551,570,56,77,-12.12,-29.50,9.09,8.29,-1.28,"predicted lipoprotein and C40 family peptidase",b0227,chromosome,000913246512-247461_751-770
427.,NC,000913,2860157-2861523,(((((((.((((.((.(((((&))))).)).)))).))))))),421,441,64,84,-12.11,-27.90,8.36,7.43,-1.28,"conserved protein",b2737,chromosome,0009132860157-2861523_621-641
428.,NC,000913,c2389727-2388070,((((((((.((((((((((&)))))))...))).)))))))),-165,-147,54,75,-12.10,-30.70,10.10,8.50,-1.28,"NADH ubiquinone oxidoreductase; membrane subunit N",b2276,chromosome,000913c2389727-2388070_35-53
429.,NC,000913,c669330-668519,(((((((((.((((.(((((&)))))..)))).))..))))))),521,540,53,75,-12.09,-30.00,9.28,8.63,-1.27,"predicted alpha ribazole 5' P phosphatase",b0638,chromosome,000913c669330-668519_721-740
430.,NC,000913,c4067499-4065263,((((((((((&)))))))))),352,361,53,62,-12.08,-23.30,6.42,4.80,-1.27,"alpha glucosidase",b3878,chromosome,000913c4067499-4065263_552-561
431.,NC,000913,3747909-3748804,((((((((((&)))))))))),-161,-152,52,61,-12.08,-22.50,5.63,4.79,-1.27,"L ribulose 5 phosphate 4 epimerase",b3583,chromosome,0009133747909-3748804_39-48
432.,NC,000913,c3590548-3589032,(((((((....(((((((((&)))))))))...))))))),1273,1292,52,70,-12.07,-28.40,9.57,6.76,-1.26,"glycerol 3 phosphate transporter subunit",b3453,chromosome,000913c3590548-3589032_1473-1492
433.,NC,000913,1649375-1650732,((((((((((((((..((((((((.((((&)))).)))))))).))))))..)))))))),333,361,42,71,-12.07,-29.80,10.91,6.82,-1.26,"NA",ref_NC_000913.2_1649375-1650732,chromosome,0009131649375-1650732_533-561
434.,NC,000913,579857-580602,(((((((((&))))))))),182,190,52,60,-12.06,-21.20,4.35,4.79,-1.26,"DLP12 prophage; DNA packaging protein",b0560,chromosome,000913579857-580602_382-390
435.,NC,000913,98203-99647,(((((.(((((.((((((&))))))...))))).))))),26,43,70,89,-12.06,-25.40,5.24,8.10,-1.26,"integral membrane protein involved in stabilizing FstZ ring during cell division",b0089,chromosome,00091398203-99647_226-243
436.,NC,000913,c185269-184257,(((((((((((((((((&))))))))).)))))).)),325,341,76,94,-12.06,-27.10,5.42,9.62,-1.26,"phosphodiesterase with model substrate bis pNPP",b0164,chromosome,000913c185269-184257_525-541
437.,NC,000913,c3160891-3159279,(((((.((((((((...((((((((((&)))))))))))))).))))...))))),161,187,68,94,-12.05,-34.80,10.04,12.71,-1.26,"septal ring component that protects the divisome from stress; multicopy suppressor of ftsI(Ts)",b3017,chromosome,000913c3160891-3159279_361-387
438.,NC,000913,c162231-161501,((((((((((((((((.((&)).)))))))).)))))))),383,401,68,87,-12.05,-25.70,6.16,7.49,-1.26,"2' 5' RNA ligase",b0147,chromosome,000913c162231-161501_583-601
439.,NC,000913,c986405-985117,(((((((((...(((((.((.(((((((&))))))))).)))))...))))))))),850,877,53,79,-12.05,-31.00,8.57,10.38,-1.26,"outer membrane porin 1a (Ia;b;F)",b0929,chromosome,000913c986405-985117_1050-1077
440.,NC,000913,c1666788-1665368,((((((((&)))))))),-179,-172,54,61,-12.05,-19.70,2.86,4.79,-1.26,"Global DNA binding transcriptional repressor; autorepressor; required for anaerobic growth on glucosamine",b1594,chromosome,000913c1666788-1665368_21-28
441.,NC,000913,4263605-4264884,(((((((((((&))))))))))),313,323,52,62,-12.05,-23.80,6.95,4.80,-1.26,"alanine racemase 1; PLP binding; biosynthetic",b4053,chromosome,0009134263605-4264884_513-523
442.,NC,000913,c2869526-2868277,(((((((((.((((((((((&))))))))))))))))))),514,533,16,34,-12.05,-32.80,11.10,9.65,-1.26,"tRNA(Glu) U13 pseudouridine synthase",b2745,chromosome,000913c2869526-2868277_714-733
443.,NC,000913,c2830511-2828797,((((((((..(((.((((&)))).)))..)))))))),447,464,70,87,-12.04,-29.70,10.32,7.34,-1.25,"Anaerobic nitric oxide reductase DNA binding transcriptional activator",b2709,chromosome,000913c2830511-2828797_647-664
444.,NC,000913,526976-527883,(((((((((((((((&)))))....)))))))))),45,59,25,43,-12.04,-22.40,6.33,4.03,-1.25,"NA",ref_NC_000913.2_526976-527883,chromosome,000913526976-527883_245-259
445.,NC,000913,2773741-2774399,((((((((((..(((((((((&))))))))))))))))))),171,191,25,43,-12.03,-26.30,10.24,4.03,-1.25,"CP4 57 prophage; predicted antirestriction protein",b2643,chromosome,0009132773741-2774399_371-391
446.,NC,000913,13968-15298,((((((((((.((((.(((((&))))).))))..)))))))))),515,535,56,77,-12.03,-30.80,10.48,8.29,-1.25,"chaperone Hsp40; co chaperone with DnaK",b0015,chromosome,00091313968-15298_715-735
447.,NC,000913,311136-311563,(((((((((&))))))))),69,77,25,33,-12.03,-16.50,0.56,3.91,-1.25,"predicted protein",b0295,chromosome,000913311136-311563_269-277
448.,NC,000913,3613064-3614208,((((((((((((.(((..(((((((&)))))))))).)))))))))))),500,524,18,40,-12.03,-34.20,12.45,9.72,-1.25,"nickel transporter subunit",b3477,chromosome,0009133613064-3614208_700-724
449.,NC,000913,c2630757-2628980,((((((((((&)))))))))),1269,1278,51,60,-12.03,-21.80,4.98,4.79,-1.25,"GMP synthetase (glutamine aminotransferase)",b2507,chromosome,000913c2630757-2628980_1469-1478
450.,NC,000913,c3079857-3077666,(((((((((((&))))))))))),1340,1350,52,62,-12.02,-23.80,6.98,4.80,-1.25,"transketolase 1; thiamin binding",b2935,chromosome,000913c3079857-3077666_1540-1550
451.,NC,000913,1165108-1166612,(((((((((((&))))))))))),992,1002,1,11,-12.01,-22.50,5.72,4.77,-1.24,"respiratory NADH dehydrogenase 2/cupric reductase",b1109,chromosome,0009131165108-1166612_1192-1202
452.,NC,000913,c409443-408332,((((((((((..(((&)))..)))))))))),419,433,72,86,-12.01,-27.40,8.14,7.25,-1.24,"nucleoid associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function",b0393,chromosome,000913c409443-408332_619-633
453.,NC,000913,c2657157-2655107,(((((((((((((((((.(..(((((((&))).))))..).)))))).))))))))))),35,62,59,88,-12.01,-37.80,14.91,10.88,-1.24,"DnaK like molecular chaperone specific for IscU",b2526,chromosome,000913c2657157-2655107_235-262
454.,NC,000913,c1969208-1967407,((((((((((..((((((&))))).)..)))))))))),445,462,68,86,-12.01,-30.40,10.91,7.48,-1.24,"methyl accepting protein IV",b1885,chromosome,000913c1969208-1967407_645-662
455.,NC,000913,231726-232549,(((((((.(.((((((((&))))))))..).))))))),-185,-168,53,71,-12.01,-28.80,10.03,6.76,-1.24,"predicted S adenosyl L methionine dependent methyltransferase",b0210,chromosome,000913231726-232549_15-32
456.,NC,000913,810545-811500,(((((((((((((.(((((((&))))))))))))))...)))))),-70,-50,72,94,-12.00,-31.10,6.99,12.11,-1.24,"predicted methltransferase; enzyme of biotin synthesis",b0777,chromosome,000913810545-811500_130-150
457.,NC,000913,c326671-324801,(((((((((((&))))))))))),590,600,73,83,-12.00,-24.90,5.98,6.92,-1.24,"choline dehydrogenase; a flavoprotein",b0311,chromosome,000913c326671-324801_790-800
458.,NC,000913,c3325886-3325057,(((((((...((((((&))))))..))))))),514,529,26,40,-12.00,-18.40,3.42,2.98,-1.24,"23S rRNA U2552 ribose 2' O methyltransferase; SAM dependent",b3179,chromosome,000913c3325886-3325057_714-729
459.,NC,000913,1486056-1487695,(((((((((((&))))))))))),361,371,25,35,-11.98,-20.50,4.59,3.93,-1.23,"aldehyde dehydrogenase A; NAD linked",b1415,chromosome,0009131486056-1487695_561-571
460.,NC,000913,4176702-4177606,(((.(((((.(((..(((((((((((&)))))))))))))))))))..))),562,587,52,75,-11.98,-31.00,10.34,8.68,-1.23,"50S ribosomal subunit protein L1",b3984,chromosome,0009134176702-4177606_762-787
461.,NC,000913,c2116628-2115148,((((((((((((((.((((.(((((&))))))))).)))))..))))).)))),297,321,68,94,-11.98,-33.60,8.91,12.71,-1.23,"Colanic acid biosynthesis protein",b2045,chromosome,000913c2116628-2115148_497-521
462.,NC,000913,1451751-1452880,(((((((((&))))))))),258,266,53,61,-11.97,-23.00,6.24,4.79,-1.23,"phenylacetyl CoA oxygenase; alpha subunit",b1388,chromosome,0009131451751-1452880_458-466
463.,NC,000913,c502662-500786,((((((.((((((&)))))).)))))),1360,1372,28,40,-11.97,-16.30,2.25,2.08,-1.23,"predicted transporter with NAD(P) binding Rossmann fold domain",b0478,chromosome,000913c502662-500786_1560-1572
464.,NC,000913,734673-735442,((.(((((((....((((((&)))))).))))))).)),-81,-62,68,84,-11.97,-24.90,5.51,7.42,-1.23,"predicted protein",b0704,chromosome,000913734673-735442_119-138
465.,NC,000913,c4309203-4307471,((((((((((((&)))))))))))),1267,1278,51,62,-11.97,-22.30,5.53,4.80,-1.23,"fused D allose transporter subunits of ABC superfamily ATP binding components",b4087,chromosome,000913c4309203-4307471_1467-1478
466.,NC,000913,c2246754-2245085,((((..((((((((((((&)))))))))))).)))),34,51,45,61,-11.96,-23.90,5.25,6.69,-1.22,"lysine transporter",b2156,chromosome,000913c2246754-2245085_234-251
467.,NC,000913,2585417-2588730,(((((((((((((&))))))))))))),2656,2668,50,62,-11.96,-23.30,5.55,5.79,-1.22,"aminoglycoside/multidrug efflux system",b2470,chromosome,0009132585417-2588730_2856-2868
468.,NC,000913,4002685-4003754,(((((((..((((((((((&)))))))))).....))))))),581,599,34,55,-11.96,-22.00,5.21,4.83,-1.22,"outer membrane phospholipase A",b3821,chromosome,0009134002685-4003754_781-799
469.,NC,000913,3988976-3991722,((((.((((((((&)))))))).)))),1606,1618,73,85,-11.96,-22.30,3.25,7.09,-1.22,"adenylate cyclase",b3806,chromosome,0009133988976-3991722_1806-1818
470.,NC,000913,3199713-3201151,(((((..(((((((&))))).))..))))),287,300,70,84,-11.96,-25.50,6.27,7.27,-1.22,"fused tRNA nucleotidyl transferase/2'3' cyclic phosphodiesterase/2'nucleotidase and phosphatase",b3056,chromosome,0009133199713-3201151_487-500
471.,NC,000913,1216351-1218074,(((((.(.((((........((((((((((&)))))))))).)))).)))))),756,785,64,85,-11.95,-25.70,6.26,7.49,-1.22,"predicted cyclic di GMP phosphodiesterase",b1168,chromosome,0009131216351-1218074_956-985
472.,NC,000913,3156449-3156906,((((((((((&)))))))))),53,62,53,62,-11.95,-21.20,4.45,4.80,-1.22,"outer membrane lipoprotein; Lpp paralog",b3014,chromosome,0009133156449-3156906_253-262
473.,NC,000913,c1196955-1196090,(((((...(((((((((((((&))))))))))))).....))))),125,145,55,77,-11.94,-27.40,7.14,8.32,-1.22,"e14 prophage; predicted SAM dependent methyltransferase",b1137,chromosome,000913c1196955-1196090_325-345
474.,NC,000913,497079-498241,((((((.((((&)))))))))),-174,-164,1,10,-11.94,-19.70,3.16,4.60,-1.22,"ferrochelatase",b0475,chromosome,000913497079-498241_26-36
475.,NC,000913,c3112574-3111565,(((((((((((((&))))))))))))),112,124,76,88,-11.93,-24.00,7.10,4.97,-1.21,"bifunctional prepilin leader peptidase/ methylase",b2972,chromosome,000913c3112574-3111565_312-324
476.,NC,000913,c3370796-3369106,((((((((..(((((&)))))..)))))))),1296,1310,73,87,-11.93,-25.80,6.78,7.09,-1.21,"sialic acid transporter",b3224,chromosome,000913c3370796-3369106_1496-1510
477.,NC,000913,865591-866756,((((((((((((((.(((((...(((((((&)))))))))))).)))))))).)))))),641,670,71,98,-11.91,-42.80,11.32,19.57,-1.21,"Isoaspartyl peptidase",b0828,chromosome,000913865591-866756_841-870
478.,NC,000913,581976-582358,((((((...((((.(((((((((&))))))))).)))))))))),-106,-84,26,45,-11.91,-20.70,5.81,2.98,-1.21,"NA",ref_NC_000913.2_581976-582358,chromosome,000913581976-582358_94-116
479.,NC,000913,c267429-266408,(((((((((..(&)..))))))))),-152,-141,1,12,-11.91,-23.00,6.22,4.87,-1.21,"CP4 6 prophage; conserved protein",b0252,chromosome,000913c267429-266408_48-59
480.,NC,000913,c1622721-1622129,(((((((((&))))))))),7,15,5,13,-11.91,-16.90,1.03,3.96,-1.21,"conserved protein",b1536,chromosome,000913c1622721-1622129_207-215
481.,NC,000913,c741979-740298,((..(((((((((((&))))))).....))))..)),635,649,56,75,-11.90,-24.70,4.76,8.04,-1.2,"dipeptide and tripeptide permease D",b0709,chromosome,000913c741979-740298_835-849
482.,NC,000913,c4361531-4360756,(((((((((((.(((((((((&))))))))).))....))))))))),34,54,26,50,-11.89,-18.90,2.99,4.02,-1.2,"predicted transcriptional regulator",b4135,chromosome,000913c4361531-4360756_234-254
483.,NC,000913,882696-884128,((((.(((.((((((.(((((&)))))))))))))).)))),1161,1181,52,70,-11.88,-24.90,6.26,6.76,-1.2,"multidrug efflux system protein",b0842,chromosome,000913882696-884128_1361-1381
484.,NC,000913,c3988989-3987848,(((((((((((((((&)))))))).))))))),766,780,54,69,-11.87,-24.90,6.29,6.74,-1.19,"hydroxymethylbilane synthase",b3805,chromosome,000913c3988989-3987848_966-980
485.,NC,000913,c21278-20815,((((.((((((((.(((((&))))).)))))))).)))),-140,-122,72,90,-11.87,-26.40,4.69,9.84,-1.19,"30S ribosomal subunit protein S20",b0023,chromosome,000913c21278-20815_60-78
486.,NC,000913,c3261882-3260474,((((((((..((((((((.((((((&)))))).)))))))).)))))))),477,501,32,55,-11.87,-26.30,9.48,4.95,-1.19,"propionate kinase/acetate kinase C; anaerobic",b3115,chromosome,000913c3261882-3260474_677-701
487.,NC,000913,c4098748-4097514,(((((.((((((((&)))))))).))))),21,34,59,72,-11.87,-20.50,3.32,5.31,-1.19,"L rhamnose proton symporter",b3907,chromosome,000913c4098748-4097514_221-234
488.,NC,000913,c4514900-4512376,(((((.(((((&)))))))))),1538,1548,1,10,-11.87,-19.70,3.23,4.60,-1.19,"KpLE2 phage like element; ferric citrate outer membrane transporter",b4291,chromosome,000913c4514900-4512376_1738-1748
489.,NC,000913,c3004008-3002030,(((((((((((.((((((((((((&))))))))))))))))))..))))),1621,1644,16,40,-11.86,-36.90,15.30,9.74,-1.19,"predicted DNA binding transcriptional regulator",b2869,chromosome,000913c3004008-3002030_1821-1844
490.,NC,000913,c684678-683753,(((((((.((((((((.((((&))))...)))))))).))))))),-192,-172,7,29,-11.86,-28.70,6.37,10.47,-1.19,"glutamate and aspartate transporter subunit",b0652,chromosome,000913c684678-683753_8-28
491.,NC,000913,c753891-752408,((((.((((((((&)))))))).)))),522,534,28,40,-11.86,-16.40,2.46,2.08,-1.19,"citrate synthase",b0720,chromosome,000913c753891-752408_722-734
492.,NC,000913,4516544-4517247,((((((((((&)))))))))),64,73,2,11,-11.86,-21.30,4.67,4.77,-1.19,"NA",ref_NC_000913.2_4516544-4517247,chromosome,0009134516544-4517247_264-273
493.,NC,000913,420010-421583,(((((((((((..(((((((&)))))))......))))))))))),402,421,35,58,-11.85,-26.10,7.85,6.40,-1.18,"proline specific permease",b0402,chromosome,000913420010-421583_602-621
494.,NC,000913,1359735-1360492,((((((...(..(((((.((((((&)))))).)))))..)....)))))),381,404,16,40,-11.85,-27.40,5.81,9.74,-1.18,"DNA binding transcriptional repressor for the puu divergon",b1299,chromosome,0009131359735-1360492_581-604
495.,NC,000913,c662065-661602,((((((.((((((((&)))))))))))))),108,122,70,83,-11.84,-27.30,8.32,7.14,-1.18,"conserved protein; UPF0250 family",b0631,chromosome,000913c662065-661602_308-322
496.,NC,000913,c1826483-1824940,((((((.((((((((&)))))))).)))))),4,18,64,78,-11.84,-22.60,5.67,5.09,-1.18,"succinylarginine dihydrolase",b1745,chromosome,000913c1826483-1824940_204-218
497.,NC,000913,1864732-1866866,(((((((((((((&)))))))..)))))),757,769,69,83,-11.83,-23.80,4.57,7.40,-1.18,"protein kinase; function unknown; autokinase",b1783,chromosome,0009131864732-1866866_957-969
498.,NC,000913,1012282-1014122,((((((((((((..(.(((((.(((((&))))).))))))..))))).))))))),511,537,50,76,-11.83,-33.00,11.94,9.23,-1.18,"paraquat inducible protein B",b0951,chromosome,0009131012282-1014122_711-737
499.,NC,000913,355195-356678,((((((((((((((((((((&)))))))))))))......))))))),425,444,45,70,-11.83,-27.00,8.36,6.81,-1.18,"cytosine deaminase",b0337,chromosome,000913355195-356678_625-644
500.,NC,000913,4006993-4008215,((((((((((..(..((((&))))..)..)))))))))),483,501,68,86,-11.83,-29.50,10.19,7.48,-1.18,"lysophospholipase L2",b3825,chromosome,0009134006993-4008215_683-701
501.,NC,000913,2386935-2387986,(((((((((&))))))))),540,548,2,10,-11.83,-20.10,3.68,4.59,-1.18,"TPR like protein",b2275,chromosome,0009132386935-2387986_740-748
502.,NC,000913,2069363-2072682,((((((.(((((......(((((((.((&)).))))))).....))))).)))))),2973,3000,1,27,-11.82,-37.30,11.75,13.73,-1.17,"CP4 44 prophage; antigen 43 (Ag43) phase variable biofilm formation autotransporter",b2000,chromosome,0009132069363-2072682_3173-3200
503.,NC,000913,1698781-1700153,(((((((.((((((.((((((&))))).))))))).))))))),551,571,50,70,-11.82,-25.70,7.07,6.81,-1.17,"bifunctional beta cystathionase; PLP dependent/ regulator of maltose regulon",b1622,chromosome,0009131698781-1700153_751-771
504.,NC,000913,3995806-3998168,((((((((((((((&))))).))))))))),1150,1163,64,78,-11.82,-20.10,3.19,5.09,-1.17,"DNA dependent ATPase I and helicase II",b3813,chromosome,0009133995806-3998168_1350-1363
505.,NC,000913,3617015-3621450,(((((((..((((((((((&))))))))....))..))))))),1453,1471,36,58,-11.81,-23.50,5.76,5.93,-1.17,"rhsB element core protein RshB",b3482,chromosome,0009133617015-3621450_1653-1671
506.,NC,000913,405429-406153,((((((((..((((&)))).)))))))),205,218,73,85,-11.81,-22.60,3.70,7.09,-1.17,"shikimate kinase II",b0388,chromosome,000913405429-406153_405-418
507.,NC,000913,c4079451-4078322,(((((((((&))))))))),739,747,2,10,-11.80,-19.40,3.01,4.59,-1.17,"formate dehydrogenase formation protein",b3891,chromosome,000913c4079451-4078322_939-947
508.,NC,000913,191655-192580,((((((((.(((((((((((&))))))))))))).......)))))),665,684,50,75,-11.79,-31.21,10.70,8.72,-1.16,"uridylate kinase",b0171,chromosome,000913191655-192580_865-884
509.,NC,000913,4235457-4237753,(((((((((((((&)))).))))))))),236,248,73,86,-11.79,-23.10,4.22,7.09,-1.16,"predicted porin",b4029,chromosome,0009134235457-4237753_436-448
510.,NC,000913,c1956356-1955056,(((((((((.((&))))))))))),561,572,1,11,-11.79,-20.50,3.94,4.77,-1.16,"TMAO reductase III (TorYZ); cytochrome c type subunit",b1873,chromosome,000913c1956356-1955056_761-772
511.,NC,000913,c2059138-2057988,(((((((((...(((((((&))).))))...))))))))),-27,-9,52,71,-11.79,-26.80,8.24,6.77,-1.16,"DNA binding transcriptional activator for the ssuEADCB and tauABCD operons",b1987,chromosome,000913c2059138-2057988_173-191
512.,NC,000913,c649913-648805,((((((....(((.((((((((((&))))))))))))))))))),557,580,1,19,-11.79,-27.60,10.21,5.60,-1.16,"citrate lyase; citryl ACP lyase (beta) subunit",b0616,chromosome,000913c649913-648805_757-780
513.,NC,000913,c3368572-3367497,(((((((((..(.(((((((.(((.(&).))))))))))..)..)))).))))),558,583,52,78,-11.79,-33.90,12.95,9.16,-1.16,"N acetylmannosamine kinase",b3222,chromosome,000913c3368572-3367497_758-783
514.,NC,000913,c4501654-4500126,(((((((.(((((((..(((((..(((((&))))))))))...))))))).))))))),289,317,52,79,-11.78,-38.90,16.63,10.49,-1.16,"IS4 transposase",b4278,chromosome,000913c4501654-4500126_489-517
515.,NC,000913,1292550-1293367,((((((((..(((((((&)))))))..)))))))),431,447,2,18,-11.78,-21.50,4.16,5.56,-1.16,"thymidine kinase/deoxyuridine kinase",b1238,chromosome,0009131292550-1293367_631-647
516.,NC,000913,c1940807-1939675,(((((((((&))))))))),64,72,2,10,-11.78,-20.10,3.73,4.59,-1.16,"zinc transporter subunit periplasmic binding component of ABC superfamily",b1857,chromosome,000913c1940807-1939675_264-272
517.,NC,000913,3538229-3540750,(((((((.((..(((.....((((((((&))))))))...)))..)).))))))),2202,2229,53,78,-11.77,-31.10,10.26,9.07,-1.16,"fused ferrous iron transporter; protein B GTP binding protein/membrane protein",b3409,chromosome,0009133538229-3540750_2402-2429
518.,NC,000913,c1906772-1906285,(((((((((((((((...(((((&)))))..)))))))).)))).))),-111,-89,71,94,-11.77,-29.10,5.06,12.27,-1.16,"predicted protein",b1825,chromosome,000913c1906772-1906285_89-111
519.,NC,000913,870913-872024,((((((((((.((((&)))).)))))))))),813,827,5,19,-11.77,-22.00,5.23,5.00,-1.16,"glutathione transporter; permease component; ABC superfamily",b0832,chromosome,000913870913-872024_1013-1027
520.,NC,000913,4127658-4130290,((((((((.((..(((((&)))))..)).)))))))),1151,1168,69,86,-11.76,-31.30,12.06,7.48,-1.15,"fused aspartokinase II/homoserine dehydrogenase II",b3940,chromosome,0009134127658-4130290_1351-1368
521.,NC,000913,c2977121-2975659,((((((((((&))).))))))),72,81,52,62,-11.76,-19.80,3.24,4.80,-1.15,"diaminopimelate decarboxylase; PLP binding",b2838,chromosome,000913c2977121-2975659_272-281
522.,NC,000913,313381-314452,(((((((.(((..((((((&)))))))))..))))))),336,354,54,71,-11.76,-23.90,5.40,6.74,-1.15,"NA",ref_NC_000913.2_313381-314452,chromosome,000913313381-314452_536-554
523.,NC,000913,2599640-2601858,((((((((((&)))))))))),308,317,85,94,-11.76,-19.00,2.97,4.27,-1.15,"hydrogenase 4; membrane subunit",b2482,chromosome,0009132599640-2601858_508-517
524.,NC,000913,255777-256435,((((((((((.(((((((((&))))).)))).)))....))))))),-139,-120,48,72,-11.76,-22.70,3.26,7.68,-1.15,"guanine hypoxanthine phosphoribosyltransferase",b0238,chromosome,000913255777-256435_61-80
525.,NC,000913,c2307563-2306713,(((((((((((.((((((((((((&))))))).))))))))).))))))),374,397,70,94,-11.76,-35.80,11.74,12.30,-1.15,"oxidative demethylase of N1 methyladenine or N3 methylcytosine DNA lesions",b2212,chromosome,000913c2307563-2306713_574-597
526.,NC,000913,2632054-2633624,((((((((((((&)))))))))))),755,766,73,84,-11.75,-25.10,6.33,7.02,-1.15,"exonuclease VII; large subunit",b2509,chromosome,0009132632054-2633624_955-966
527.,NC,000913,c2886534-2885600,((((.(((((((((((&))))))))))))))),462,477,48,62,-11.75,-26.10,7.74,6.61,-1.15,"3' phosphoadenosine 5' phosphosulfate reductase",b2762,chromosome,000913c2886534-2885600_662-677
528.,NC,000913,3635465-3637164,(((((((.(((((((&)))))))))))))),1198,1212,50,63,-11.74,-25.00,7.46,5.80,-1.14,"phosphate transporter; low affinity",b3493,chromosome,0009133635465-3637164_1398-1412
529.,NC,000913,c3558828-3557870,(((((((.((.....((((.(((((((&))))))).)))).....)).))))))),-33,-7,68,94,-11.74,-31.00,6.55,12.71,-1.14,"DNA binding transcriptional repressor",b3423,chromosome,000913c3558828-3557870_167-193
